Order_ID		Order_Date		Ship_Date		Ship_Mode		Customer_ID		Customer_Name		Segment		Country		City		State		Postal_Code		Region		Product_ID		Sales		Quantity		Discount		Profit		Person
CA-2017-146255		07/03/2017		10/03/2017		First Class		EM-14140		Eugene Moren		Home Office		United States		Newark		Delaware		19711		East		OFF-BI-10001765		69.3		2		0		33.3		Chuck Magee
CA-2017-146255		07/03/2017		10/03/2017		First Class		EM-14140		Eugene Moren		Home Office		United States		Newark		Delaware		19711		East		TEC-PH-10001619		588		3		0		170.5		Chuck Magee
CA-2017-146262		02/01/2017		09/01/2017		Standard Class		VW-21775		Victoria Wilson		Corporate		United States		Medina		Ohio		44256		East		OFF-LA-10004544		23.7		2		0.2		8.9		Chuck Magee
CA-2017-146262		02/01/2017		09/01/2017		Standard Class		VW-21775		Victoria Wilson		Corporate		United States		Medina		Ohio		44256		East		FUR-BO-10004695		452.4		5		0.5		-244.3		Chuck Magee
CA-2017-146262		02/01/2017		09/01/2017		Standard Class		VW-21775		Victoria Wilson		Corporate		United States		Medina		Ohio		44256		East		TEC-PH-10002844		63		3		0.4		-14.7		Chuck Magee
CA-2017-146262		02/01/2017		09/01/2017		Standard Class		VW-21775		Victoria Wilson		Corporate		United States		Medina		Ohio		44256		East		TEC-MA-10000864		1188		9		0.7		-950.4		Chuck Magee
CA-2017-146262		02/01/2017		09/01/2017		Standard Class		VW-21775		Victoria Wilson		Corporate		United States		Medina		Ohio		44256		East		TEC-AC-10000109		89.6		2		0.2		4.5		Chuck Magee
CA-2017-146486		09/11/2017		14/11/2017		Second Class		DV-13465		Dianna Vittorini		Consumer		United States		Oceanside		New York		11572		East		OFF-ST-10002554		244.6		5		0		4.9		Chuck Magee
CA-2017-146486		09/11/2017		14/11/2017		Second Class		DV-13465		Dianna Vittorini		Consumer		United States		Oceanside		New York		11572		East		OFF-EN-10001509		12.2		6		0		5.8		Chuck Magee
CA-2017-146486		09/11/2017		14/11/2017		Second Class		DV-13465		Dianna Vittorini		Consumer		United States		Oceanside		New York		11572		East		TEC-AC-10002018		14		2		0		6		Chuck Magee
CA-2017-146486		09/11/2017		14/11/2017		Second Class		DV-13465		Dianna Vittorini		Consumer		United States		Oceanside		New York		11572		East		TEC-AC-10002637		900		5		0		54		Chuck Magee
CA-2017-146948		16/07/2017		20/07/2017		Standard Class		MG-17890		Michael Granlund		Home Office		United States		Baltimore		Maryland		21215		East		FUR-CH-10004853		151		1		0		43.8		Chuck Magee
CA-2017-146948		16/07/2017		20/07/2017		Standard Class		MG-17890		Michael Granlund		Home Office		United States		Baltimore		Maryland		21215		East		OFF-EN-10000483		137.2		9		0		63.1		Chuck Magee
CA-2017-146948		16/07/2017		20/07/2017		Standard Class		MG-17890		Michael Granlund		Home Office		United States		Baltimore		Maryland		21215		East		OFF-FA-10001332		11.5		4		0		5.4		Chuck Magee
CA-2017-147690		10/11/2017		14/11/2017		Standard Class		SC-20020		Sam Craven		Consumer		United States		Philadelphia		Pennsylvania		19140		East		OFF-ST-10001526		577.6		6		0.2		43.3		Chuck Magee
CA-2017-147830		15/12/2017		18/12/2017		First Class		NF-18385		Natalie Fritzler		Consumer		United States		Newark		Ohio		43055		East		TEC-AC-10002049		2025.4		6		0.2		607.6		Chuck Magee
CA-2017-147830		15/12/2017		18/12/2017		First Class		NF-18385		Natalie Fritzler		Consumer		United States		Newark		Ohio		43055		East		TEC-MA-10000418		1800		2		0.7		-2640		Chuck Magee
CA-2017-147830		15/12/2017		18/12/2017		First Class		NF-18385		Natalie Fritzler		Consumer		United States		Newark		Ohio		43055		East		TEC-PH-10004908		102		2		0.4		-17		Chuck Magee
CA-2017-147830		15/12/2017		18/12/2017		First Class		NF-18385		Natalie Fritzler		Consumer		United States		Newark		Ohio		43055		East		FUR-FU-10004091		262.9		7		0.2		69		Chuck Magee
CA-2017-147851		03/12/2017		08/12/2017		Standard Class		MP-17470		Mark Packer		Home Office		United States		New York City		New York		10009		East		OFF-BI-10004528		10.8		4		0.2		3.4		Chuck Magee
CA-2017-148432		07/11/2017		10/11/2017		Second Class		MC-18130		Mike Caudle		Corporate		United States		Newark		Delaware		19711		East		OFF-FA-10004968		26.2		7		0		0.5		Chuck Magee
CA-2017-148432		07/11/2017		10/11/2017		Second Class		MC-18130		Mike Caudle		Corporate		United States		Newark		Delaware		19711		East		OFF-PA-10001274		7.3		2		0		3.4		Chuck Magee
CA-2017-148712		17/04/2017		23/04/2017		Standard Class		JM-15535		Jessica Myrick		Consumer		United States		New York City		New York		10035		East		TEC-AC-10003198		99.6		1		0		36.9		Chuck Magee
CA-2017-148712		17/04/2017		23/04/2017		Standard Class		JM-15535		Jessica Myrick		Consumer		United States		New York City		New York		10035		East		OFF-BI-10001900		62.3		13		0.2		21		Chuck Magee
CA-2017-148712		17/04/2017		23/04/2017		Standard Class		JM-15535		Jessica Myrick		Consumer		United States		New York City		New York		10035		East		OFF-AR-10000614		10.7		3		0		2.8		Chuck Magee
CA-2017-149601		28/05/2017		03/06/2017		Standard Class		TB-21625		Trudy Brown		Consumer		United States		Manchester		Connecticut		6040		East		OFF-ST-10001558		16.2		1		0		2.4		Chuck Magee
CA-2017-149601		28/05/2017		03/06/2017		Standard Class		TB-21625		Trudy Brown		Consumer		United States		Manchester		Connecticut		6040		East		OFF-ST-10001328		77.5		5		0		21.7		Chuck Magee
CA-2017-149748		31/05/2017		02/06/2017		Second Class		EM-13825		Elizabeth Moffitt		Corporate		United States		Paterson		New Jersey		7501		East		OFF-PA-10002120		274.8		5		0		134.7		Chuck Magee
CA-2017-149748		31/05/2017		02/06/2017		Second Class		EM-13825		Elizabeth Moffitt		Corporate		United States		Paterson		New Jersey		7501		East		OFF-ST-10004340		62.2		1		0		16.8		Chuck Magee
CA-2017-149748		31/05/2017		02/06/2017		Second Class		EM-13825		Elizabeth Moffitt		Corporate		United States		Paterson		New Jersey		7501		East		FUR-FU-10001847		8.3		2		0		3		Chuck Magee
CA-2017-150196		02/07/2017		03/07/2017		First Class		SR-20740		Steven Roelle		Home Office		United States		New York City		New York		10024		East		OFF-PA-10003797		19.4		3		0		9.3		Chuck Magee
CA-2017-150791		06/09/2017		13/09/2017		Standard Class		CC-12430		Chuck Clark		Home Office		United States		New York City		New York		10024		East		FUR-CH-10000665		271.8		2		0.1		60.4		Chuck Magee
CA-2017-151043		14/11/2017		20/11/2017		Standard Class		MG-17680		Maureen Gastineau		Home Office		United States		Philadelphia		Pennsylvania		19143		East		TEC-AC-10001090		48		2		0.2		-1.2		Chuck Magee
CA-2017-151722		05/10/2017		09/10/2017		Standard Class		IL-15100		Ivan Liston		Consumer		United States		Columbus		Ohio		43229		East		TEC-AC-10000892		288		4		0.2		57.6		Chuck Magee
CA-2017-151869		25/09/2017		25/09/2017		Same Day		CS-11950		Carlos Soltero		Consumer		United States		Freeport		New York		11520		East		FUR-CH-10001545		102.6		1		0.1		6.8		Chuck Magee
CA-2017-151869		25/09/2017		25/09/2017		Same Day		CS-11950		Carlos Soltero		Consumer		United States		Freeport		New York		11520		East		OFF-PA-10002947		20		3		0		9.6		Chuck Magee
CA-2017-152611		20/02/2017		23/02/2017		Second Class		KA-16525		Kelly Andreada		Consumer		United States		Perth Amboy		New Jersey		8861		East		OFF-AR-10003903		286.8		7		0		74.6		Chuck Magee
CA-2017-152681		17/01/2017		22/01/2017		Standard Class		SC-20260		Scott Cohen		Corporate		United States		Lawrence		Massachusetts		1841		East		OFF-AR-10003183		6.7		2		0		2		Chuck Magee
CA-2017-153423		22/06/2017		27/06/2017		Standard Class		SW-20455		Shaun Weien		Consumer		United States		Rochester		New York		14609		East		OFF-BI-10000545		1217.6		2		0.2		456.6		Chuck Magee
CA-2017-153738		20/09/2017		22/09/2017		First Class		AG-10270		Alejandro Grove		Consumer		United States		Lawrence		Massachusetts		1841		East		OFF-BI-10001308		37.7		6		0		17		Chuck Magee
CA-2017-153906		16/03/2017		20/03/2017		Standard Class		MS-17980		Michael Stewart		Corporate		United States		New York City		New York		10009		East		TEC-PH-10001527		85.9		2		0		2.6		Chuck Magee
CA-2017-154144		20/12/2017		24/12/2017		Standard Class		MH-17785		Maya Herman		Corporate		United States		Lindenhurst		New York		11757		East		OFF-PA-10004071		55.5		1		0		26.6		Chuck Magee
CA-2017-154823		21/08/2017		25/08/2017		Standard Class		KN-16390		Katherine Nockton		Corporate		United States		Springfield		Ohio		45503		East		OFF-BI-10001098		12.8		2		0.7		-9		Chuck Magee
CA-2017-154823		21/08/2017		25/08/2017		Standard Class		KN-16390		Katherine Nockton		Corporate		United States		Springfield		Ohio		45503		East		FUR-CH-10003379		598.5		3		0.3		-42.7		Chuck Magee
CA-2017-154823		21/08/2017		25/08/2017		Standard Class		KN-16390		Katherine Nockton		Corporate		United States		Springfield		Ohio		45503		East		FUR-FU-10000193		26		1		0.2		-3.9		Chuck Magee
CA-2017-154900		25/02/2017		01/03/2017		Standard Class		SS-20875		Sung Shariari		Consumer		United States		Leominster		Massachusetts		1453		East		OFF-LA-10001641		3.1		1		0		1.5		Chuck Magee
CA-2017-154900		25/02/2017		01/03/2017		Standard Class		SS-20875		Sung Shariari		Consumer		United States		Leominster		Massachusetts		1453		East		OFF-PA-10002377		22.7		4		0		10.2		Chuck Magee
CA-2017-155054		13/06/2017		19/06/2017		Standard Class		PS-19045		Penelope Sewall		Home Office		United States		Lewiston		Maine		4240		East		OFF-BI-10004970		8.3		2		0		3.9		Chuck Magee
CA-2017-155054		13/06/2017		19/06/2017		Standard Class		PS-19045		Penelope Sewall		Home Office		United States		Lewiston		Maine		4240		East		OFF-BI-10002824		29.8		2		0		13.4		Chuck Magee
CA-2017-155054		13/06/2017		19/06/2017		Standard Class		PS-19045		Penelope Sewall		Home Office		United States		Lewiston		Maine		4240		East		TEC-AC-10003657		68		2		0		15		Chuck Magee
CA-2017-156013		20/09/2017		26/09/2017		Standard Class		TC-20980		Tamara Chand		Corporate		United States		Long Beach		New York		11561		East		OFF-PA-10001970		61.4		5		0		28.9		Chuck Magee
CA-2017-156013		20/09/2017		26/09/2017		Standard Class		TC-20980		Tamara Chand		Corporate		United States		Long Beach		New York		11561		East		OFF-BI-10002437		24.4		2		0.2		8.9		Chuck Magee
CA-2017-156153		31/05/2017		02/06/2017		Second Class		CW-11905		Carl Weiss		Home Office		United States		Long Beach		New York		11561		East		OFF-FA-10003472		7.6		6		0		0.3		Chuck Magee
CA-2017-156335		25/09/2017		28/09/2017		Second Class		PO-19195		Phillina Ober		Home Office		United States		Bayonne		New Jersey		7002		East		TEC-AC-10002006		64		4		0		19.8		Chuck Magee
CA-2017-156335		25/09/2017		28/09/2017		Second Class		PO-19195		Phillina Ober		Home Office		United States		Bayonne		New Jersey		7002		East		OFF-BI-10003314		14.5		3		0		7.1		Chuck Magee
CA-2017-156335		25/09/2017		28/09/2017		Second Class		PO-19195		Phillina Ober		Home Office		United States		Bayonne		New Jersey		7002		East		TEC-PH-10002726		105		2		0		52.5		Chuck Magee
CA-2017-156482		06/02/2017		13/02/2017		Standard Class		IL-15100		Ivan Liston		Consumer		United States		Wilmington		Delaware		19805		East		FUR-CH-10001708		1268.8		9		0		266.5		Chuck Magee
CA-2017-156482		06/02/2017		13/02/2017		Standard Class		IL-15100		Ivan Liston		Consumer		United States		Wilmington		Delaware		19805		East		FUR-BO-10002598		283.9		4		0		82.3		Chuck Magee
CA-2017-156482		06/02/2017		13/02/2017		Standard Class		IL-15100		Ivan Liston		Consumer		United States		Wilmington		Delaware		19805		East		OFF-AR-10001022		5.7		2		0		1.8		Chuck Magee
CA-2017-156510		25/09/2017		29/09/2017		Standard Class		EH-13990		Erica Hackney		Consumer		United States		Meriden		Connecticut		6450		East		OFF-BI-10000822		10.8		2		0		5.2		Chuck Magee
CA-2017-156510		25/09/2017		29/09/2017		Standard Class		EH-13990		Erica Hackney		Consumer		United States		Meriden		Connecticut		6450		East		OFF-PA-10002222		45.7		2		0		21		Chuck Magee
CA-2017-156510		25/09/2017		29/09/2017		Standard Class		EH-13990		Erica Hackney		Consumer		United States		Meriden		Connecticut		6450		East		OFF-AR-10004930		6.7		1		0		2.2		Chuck Magee
CA-2017-156524		20/11/2017		26/11/2017		Standard Class		DL-12865		Dan Lawera		Consumer		United States		New York City		New York		10011		East		OFF-PA-10003883		19.6		3		0		9		Chuck Magee
CA-2017-156755		12/01/2017		18/01/2017		Standard Class		YS-21880		Yana Sorensen		Corporate		United States		Newark		Delaware		19711		East		OFF-ST-10002615		465.2		3		0		120.9		Chuck Magee
CA-2017-156853		03/12/2017		05/12/2017		Second Class		HP-14815		Harold Pawlan		Home Office		United States		Concord		New Hampshire		3301		East		OFF-PA-10003656		184.7		7		0		84.9		Chuck Magee
CA-2017-156923		16/02/2017		20/02/2017		Standard Class		SP-20860		Sung Pak		Corporate		United States		Dover		New Hampshire		3820		East		OFF-PA-10002751		35.9		6		0		16.1		Chuck Magee
CA-2017-157287		22/12/2017		23/12/2017		First Class		HR-14830		Harold Ryan		Corporate		United States		Philadelphia		Pennsylvania		19140		East		OFF-ST-10001172		33.6		2		0.2		1.7		Chuck Magee
CA-2017-157287		22/12/2017		23/12/2017		First Class		HR-14830		Harold Ryan		Corporate		United States		Philadelphia		Pennsylvania		19140		East		FUR-CH-10001270		422.6		7		0.3		0		Chuck Magee
CA-2017-157343		07/06/2017		11/06/2017		Standard Class		HD-14785		Harold Dahlen		Home Office		United States		Philadelphia		Pennsylvania		19143		East		OFF-BI-10003707		18.3		4		0.7		-12.2		Chuck Magee
CA-2017-157343		07/06/2017		11/06/2017		Standard Class		HD-14785		Harold Dahlen		Home Office		United States		Philadelphia		Pennsylvania		19143		East		OFF-PA-10000552		25.9		5		0.2		9.1		Chuck Magee
CA-2017-157343		07/06/2017		11/06/2017		Standard Class		HD-14785		Harold Dahlen		Home Office		United States		Philadelphia		Pennsylvania		19143		East		OFF-AR-10003183		8		3		0.2		1		Chuck Magee
CA-2017-157434		29/04/2017		04/05/2017		Second Class		JK-15640		Jim Kriz		Home Office		United States		Philadelphia		Pennsylvania		19120		East		OFF-PA-10001526		8		2		0.2		2.9		Chuck Magee
CA-2017-158351		20/06/2017		24/06/2017		Second Class		BC-11125		Becky Castell		Home Office		United States		Philadelphia		Pennsylvania		19134		East		TEC-AC-10001838		320		2		0.2		92		Chuck Magee
CA-2017-158554		09/11/2017		09/11/2017		Same Day		CM-12190		Charlotte Melton		Consumer		United States		Philadelphia		Pennsylvania		19134		East		OFF-PA-10004000		11.4		3		0.2		4.1		Chuck Magee
CA-2017-158792		26/12/2017		02/01/2018		Standard Class		BD-11605		Brian Dahlen		Consumer		United States		Lawrence		Massachusetts		1841		East		OFF-FA-10002815		22.2		5		0		10.4		Chuck Magee
CA-2017-159534		20/03/2017		23/03/2017		First Class		DH-13075		Dave Hallsten		Corporate		United States		New York City		New York		10035		East		OFF-BI-10003982		49.8		3		0.2		16.8		Chuck Magee
CA-2017-159534		20/03/2017		23/03/2017		First Class		DH-13075		Dave Hallsten		Corporate		United States		New York City		New York		10035		East		OFF-EN-10004386		24		1		0		12		Chuck Magee
CA-2017-159534		20/03/2017		23/03/2017		First Class		DH-13075		Dave Hallsten		Corporate		United States		New York City		New York		10035		East		OFF-BI-10003656		1087.9		8		0.2		353.6		Chuck Magee
CA-2017-159534		20/03/2017		23/03/2017		First Class		DH-13075		Dave Hallsten		Corporate		United States		New York City		New York		10035		East		TEC-PH-10002310		200		2		0		54		Chuck Magee
CA-2017-159534		20/03/2017		23/03/2017		First Class		DH-13075		Dave Hallsten		Corporate		United States		New York City		New York		10035		East		OFF-ST-10001172		83.9		4		0		20.1		Chuck Magee
CA-2017-159590		18/07/2017		21/07/2017		First Class		KC-16255		Karen Carlisle		Corporate		United States		New York City		New York		10009		East		OFF-AR-10003190		5.8		2		0		1.6		Chuck Magee
CA-2017-159779		25/09/2017		29/09/2017		Standard Class		SB-20185		Sarah Brown		Consumer		United States		Concord		New Hampshire		3301		East		OFF-BI-10002735		68.6		2		0		32.3		Chuck Magee
CA-2017-159786		12/10/2017		17/10/2017		Second Class		RK-19300		Ralph Kennedy		Consumer		United States		Rochester		New York		14609		East		FUR-TA-10001307		209.7		1		0.4		-14		Chuck Magee
CA-2017-160213		08/03/2017		13/03/2017		Standard Class		AR-10825		Anthony Rawles		Corporate		United States		Long Beach		New York		11561		East		OFF-PA-10003848		19.4		3		0		9.3		Chuck Magee
CA-2017-160227		02/11/2017		04/11/2017		First Class		ED-13885		Emily Ducich		Home Office		United States		New York City		New York		10011		East		FUR-CH-10002073		2621.3		11		0.1		553.4		Chuck Magee
CA-2017-160787		25/09/2017		25/09/2017		Same Day		BM-11785		Bryan Mills		Consumer		United States		Philadelphia		Pennsylvania		19143		East		OFF-BI-10003712		2.9		2		0.7		-2.1		Chuck Magee
CA-2017-161214		05/10/2017		08/10/2017		Second Class		SF-20965		Sylvia Foulston		Corporate		United States		Wilmington		Delaware		19805		East		OFF-ST-10001328		77.5		5		0		21.7		Chuck Magee
CA-2017-161263		16/04/2017		21/04/2017		Standard Class		TS-21160		Theresa Swint		Corporate		United States		Toledo		Ohio		43615		East		OFF-AP-10002350		45.2		3		0.2		4.5		Chuck Magee
CA-2017-161263		16/04/2017		21/04/2017		Standard Class		TS-21160		Theresa Swint		Corporate		United States		Toledo		Ohio		43615		East		OFF-FA-10004838		10.4		7		0.2		-2.2		Chuck Magee
CA-2017-161263		16/04/2017		21/04/2017		Standard Class		TS-21160		Theresa Swint		Corporate		United States		Toledo		Ohio		43615		East		OFF-AR-10004757		7.9		3		0.2		1.3		Chuck Magee
CA-2017-161263		16/04/2017		21/04/2017		Standard Class		TS-21160		Theresa Swint		Corporate		United States		Toledo		Ohio		43615		East		TEC-PH-10002115		118.8		3		0.4		-27.7		Chuck Magee
CA-2017-161263		16/04/2017		21/04/2017		Standard Class		TS-21160		Theresa Swint		Corporate		United States		Toledo		Ohio		43615		East		OFF-FA-10003059		1.4		1		0.2		0.2		Chuck Magee
CA-2017-161263		16/04/2017		21/04/2017		Standard Class		TS-21160		Theresa Swint		Corporate		United States		Toledo		Ohio		43615		East		OFF-BI-10004330		55.5		5		0.7		-46.2		Chuck Magee
CA-2017-161711		28/11/2017		03/12/2017		Standard Class		MC-17425		Mark Cousins		Corporate		United States		New York City		New York		10035		East		FUR-FU-10000087		68.2		3		0		27.9		Chuck Magee
CA-2017-161711		28/11/2017		03/12/2017		Standard Class		MC-17425		Mark Cousins		Corporate		United States		New York City		New York		10035		East		OFF-EN-10001539		62.2		8		0		29.3		Chuck Magee
CA-2017-161718		04/12/2017		10/12/2017		Standard Class		SO-20335		Sean O'Donnell		Consumer		United States		Hempstead		New York		11550		East		FUR-FU-10002445		28.4		3		0		11.4		Chuck Magee
CA-2017-161718		04/12/2017		10/12/2017		Standard Class		SO-20335		Sean O'Donnell		Consumer		United States		Hempstead		New York		11550		East		FUR-CH-10002372		364.4		5		0.1		8.1		Chuck Magee
CA-2017-161718		04/12/2017		10/12/2017		Standard Class		SO-20335		Sean O'Donnell		Consumer		United States		Hempstead		New York		11550		East		TEC-PH-10000376		40		4		0		10.4		Chuck Magee
CA-2017-161718		04/12/2017		10/12/2017		Standard Class		SO-20335		Sean O'Donnell		Consumer		United States		Hempstead		New York		11550		East		FUR-CH-10002965		361.8		2		0.1		68.3		Chuck Magee
CA-2017-161795		21/12/2017		23/12/2017		Second Class		AH-10075		Adam Hart		Corporate		United States		Columbus		Ohio		43229		East		OFF-AR-10001919		3		2		0.2		0.3		Chuck Magee
CA-2017-162047		03/11/2017		05/11/2017		First Class		FH-14365		Fred Hopkins		Corporate		United States		Long Beach		New York		11561		East		FUR-CH-10004983		1448.8		10		0.1		209.3		Chuck Magee
CA-2017-162376		22/11/2017		25/11/2017		Second Class		HD-14785		Harold Dahlen		Home Office		United States		Cambridge		Massachusetts		2138		East		OFF-AR-10003056		17.1		4		0		5		Chuck Magee
CA-2017-162376		22/11/2017		25/11/2017		Second Class		HD-14785		Harold Dahlen		Home Office		United States		Cambridge		Massachusetts		2138		East		OFF-PA-10000300		59.9		3		0		28.2		Chuck Magee
CA-2017-162782		21/02/2017		27/02/2017		Standard Class		PW-19240		Pierre Wener		Consumer		United States		Columbia		Maryland		21044		East		OFF-BI-10003527		2542		2		0		1271		Chuck Magee
CA-2017-162887		07/11/2017		09/11/2017		Second Class		SV-20785		Stewart Visinsky		Consumer		United States		Burlington		Vermont				East		FUR-CH-10000595		715.2		3		0		178.8		Chuck Magee
CA-2017-162950		28/06/2017		03/07/2017		Second Class		DW-13585		Dorothy Wardle		Corporate		United States		Troy		Ohio		45373		East		OFF-PA-10003177		15.6		3		0.2		5.4		Chuck Magee
CA-2017-162950		28/06/2017		03/07/2017		Second Class		DW-13585		Dorothy Wardle		Corporate		United States		Troy		Ohio		45373		East		FUR-BO-10001918		482.9		6		0.5		-376.7		Chuck Magee
CA-2017-163587		14/03/2017		18/03/2017		Standard Class		EP-13915		Emily Phan		Consumer		United States		Dover		New Hampshire		3820		East		OFF-LA-10004484		16.5		4		0		7.6		Chuck Magee
CA-2017-163587		14/03/2017		18/03/2017		Standard Class		EP-13915		Emily Phan		Consumer		United States		Dover		New Hampshire		3820		East		OFF-BI-10003091		671.9		3		0		315.8		Chuck Magee
CA-2017-163762		27/11/2017		01/12/2017		Standard Class		JE-15475		Jeremy Ellison		Consumer		United States		New York City		New York		10024		East		OFF-AR-10001915		29.8		3		0		12.5		Chuck Magee
CA-2017-164084		07/09/2017		12/09/2017		Standard Class		AG-10525		Andy Gerbode		Corporate		United States		New York City		New York		10011		East		OFF-ST-10003638		70.3		3		0		19		Chuck Magee
CA-2017-164084		07/09/2017		12/09/2017		Standard Class		AG-10525		Andy Gerbode		Corporate		United States		New York City		New York		10011		East		TEC-AC-10002305		90		5		0		16.2		Chuck Magee
CA-2017-164084		07/09/2017		12/09/2017		Standard Class		AG-10525		Andy Gerbode		Corporate		United States		New York City		New York		10011		East		OFF-BI-10000605		6.1		2		0.2		2.1		Chuck Magee
CA-2017-164084		07/09/2017		12/09/2017		Standard Class		AG-10525		Andy Gerbode		Corporate		United States		New York City		New York		10011		East		FUR-TA-10003569		481.2		2		0.4		-120.3		Chuck Magee
CA-2017-164084		07/09/2017		12/09/2017		Standard Class		AG-10525		Andy Gerbode		Corporate		United States		New York City		New York		10011		East		OFF-FA-10003059		7.2		4		0		2.4		Chuck Magee
CA-2017-164336		05/07/2017		10/07/2017		Standard Class		MW-18220		Mitch Webber		Consumer		United States		Philadelphia		Pennsylvania		19140		East		TEC-AC-10002345		34.8		3		0.2		2.2		Chuck Magee
CA-2017-164336		05/07/2017		10/07/2017		Standard Class		MW-18220		Mitch Webber		Consumer		United States		Philadelphia		Pennsylvania		19140		East		OFF-ST-10001558		39		3		0.2		-2.4		Chuck Magee
CA-2017-164441		08/11/2017		13/11/2017		Standard Class		AC-10450		Amy Cox		Consumer		United States		New York City		New York		10011		East		OFF-BI-10001922		52.3		11		0.2		17.6		Chuck Magee
CA-2017-164441		08/11/2017		13/11/2017		Standard Class		AC-10450		Amy Cox		Consumer		United States		New York City		New York		10011		East		OFF-PA-10001667		17.9		3		0		8.1		Chuck Magee
CA-2017-164539		16/11/2017		22/11/2017		Standard Class		PO-19180		Philisse Overcash		Home Office		United States		New York City		New York		10011		East		OFF-AP-10002457		523.2		5		0		141.3		Chuck Magee
CA-2017-164623		20/10/2017		22/10/2017		First Class		MS-17770		Maxwell Schwartz		Consumer		United States		New York City		New York		10035		East		OFF-PA-10000249		24.6		2		0		11.5		Chuck Magee
CA-2017-165050		07/12/2017		09/12/2017		First Class		AH-10210		Alan Hwang		Consumer		United States		New York City		New York		10024		East		OFF-BI-10001031		21.4		5		0.2		7.2		Chuck Magee
CA-2017-165050		07/12/2017		09/12/2017		First Class		AH-10210		Alan Hwang		Consumer		United States		New York City		New York		10024		East		OFF-BI-10003727		6.7		2		0.2		2.3		Chuck Magee
CA-2017-165050		07/12/2017		09/12/2017		First Class		AH-10210		Alan Hwang		Consumer		United States		New York City		New York		10024		East		TEC-PH-10001336		773.9		6		0		224.4		Chuck Magee
CA-2017-165085		27/12/2017		31/12/2017		Standard Class		BT-11485		Brad Thomas		Home Office		United States		Clinton		Maryland		20735		East		OFF-PA-10000605		28.9		5		0		14.2		Chuck Magee
CA-2017-165085		27/12/2017		31/12/2017		Standard Class		BT-11485		Brad Thomas		Home Office		United States		Clinton		Maryland		20735		East		OFF-AP-10002518		356		2		0		103.2		Chuck Magee
CA-2017-165799		29/06/2017		02/07/2017		First Class		SG-20470		Sheri Gordon		Consumer		United States		New York City		New York		10024		East		FUR-CH-10001482		117.9		1		0.1		1.3		Chuck Magee
CA-2017-166338		06/12/2017		07/12/2017		First Class		MP-18175		Mike Pelletier		Home Office		United States		Troy		Ohio		45373		East		OFF-BI-10002852		14.8		3		0.7		-10.4		Chuck Magee
CA-2017-166464		12/09/2017		17/09/2017		Standard Class		PG-18895		Paul Gonzalez		Consumer		United States		New York City		New York		10035		East		TEC-CO-10000971		480		2		0.2		60		Chuck Magee
CA-2017-166464		12/09/2017		17/09/2017		Standard Class		PG-18895		Paul Gonzalez		Consumer		United States		New York City		New York		10035		East		OFF-LA-10001317		12.6		4		0		6		Chuck Magee
CA-2017-166492		07/04/2017		10/04/2017		First Class		RP-19390		Resi Pölking		Consumer		United States		New York City		New York		10035		East		OFF-PA-10002262		25.9		4		0		12.4		Chuck Magee
CA-2017-166492		07/04/2017		10/04/2017		First Class		RP-19390		Resi Pölking		Consumer		United States		New York City		New York		10035		East		OFF-ST-10002214		22.6		2		0		5.9		Chuck Magee
CA-2017-166947		05/06/2017		10/06/2017		Standard Class		EB-13750		Edward Becker		Corporate		United States		Buffalo		New York		14215		East		FUR-CH-10004997		1522.6		9		0.1		169.2		Chuck Magee
CA-2017-167010		05/04/2017		10/04/2017		Standard Class		VT-21700		Valerie Takahito		Home Office		United States		Philadelphia		Pennsylvania		19143		East		OFF-AP-10004036		98.1		7		0.2		18.4		Chuck Magee
CA-2017-167010		05/04/2017		10/04/2017		Standard Class		VT-21700		Valerie Takahito		Home Office		United States		Philadelphia		Pennsylvania		19143		East		OFF-ST-10003816		563.8		4		0.2		21.1		Chuck Magee
CA-2017-167010		05/04/2017		10/04/2017		Standard Class		VT-21700		Valerie Takahito		Home Office		United States		Philadelphia		Pennsylvania		19143		East		OFF-BI-10002072		10.4		4		0.7		-7		Chuck Magee
CA-2017-167010		05/04/2017		10/04/2017		Standard Class		VT-21700		Valerie Takahito		Home Office		United States		Philadelphia		Pennsylvania		19143		East		FUR-FU-10001468		547.1		4		0.2		-68.4		Chuck Magee
CA-2017-167010		05/04/2017		10/04/2017		Standard Class		VT-21700		Valerie Takahito		Home Office		United States		Philadelphia		Pennsylvania		19143		East		TEC-PH-10000347		14.8		5		0.4		-3.2		Chuck Magee
CA-2017-167010		05/04/2017		10/04/2017		Standard Class		VT-21700		Valerie Takahito		Home Office		United States		Philadelphia		Pennsylvania		19143		East		TEC-PH-10002844		42		2		0.4		-9.8		Chuck Magee
CA-2017-167010		05/04/2017		10/04/2017		Standard Class		VT-21700		Valerie Takahito		Home Office		United States		Philadelphia		Pennsylvania		19143		East		FUR-FU-10001037		7.6		1		0.2		2.4		Chuck Magee
CA-2017-167010		05/04/2017		10/04/2017		Standard Class		VT-21700		Valerie Takahito		Home Office		United States		Philadelphia		Pennsylvania		19143		East		FUR-BO-10004218		352.4		5		0.5		-211.5		Chuck Magee
CA-2017-167269		16/06/2017		20/06/2017		Standard Class		PB-19150		Philip Brown		Consumer		United States		Philadelphia		Pennsylvania		19134		East		OFF-EN-10003072		6.2		2		0.2		2.2		Chuck Magee
